date,행정동,event_type,plan_ids,allocation_event_type,no_event_allocated_volume,allocated_volume_low,allocated_volume_base,allocated_volume_high,allocated_volume,사업체수,시구,세대수,면적 (㎢),주소수,담당 통상배달국명,집배원수,주소밀도,행정동_위도,행정동_경도,담당 우체국명,담당 우체국 공식주소,담당 우체국 위도,담당 우체국 경도,배달국_집배원수,배달국내_주소비율,배달국내_세대비율,배달국내_사업체비율,인력배분비율,면적,no_event_volume_per_courier,volume_per_courier_low,event_added_volume_low,event_added_volume_per_courier_low,volume_per_courier_base,event_added_volume_base,event_added_volume_per_courier_base,volume_per_courier_high,event_added_volume_high,event_added_volume_per_courier_high,volume_per_courier,office_dong_distance_km,sqrt_area_km,no_event_load_score,load_score_low,load_score_base,load_score_high,load_score,distance_score,area_score,relative_lt_risk_index_low,relative_lt_risk_index_base,relative_lt_risk_index_high,no_event_relative_lt_risk_index,event_risk_delta_low,event_risk_delta_base,event_risk_delta_high,relative_lt_risk_index,event_risk_delta,relative_risk_level_low,relative_risk_level_base,relative_risk_level_high,relative_risk_level,daily_priority_rank_low,daily_priority_rank_base,daily_priority_rank_high,daily_priority_rank,event_uplift_rank_low,event_uplift_rank_base,event_uplift_rank_high,event_uplift_rank
2026-06-26,용전동,없음,없음,없음,660.0962094061389,660.0962094061389,660.0962094061389,660.0962094061389,660.0962094061389,2478,동구,11770,1.2,1801,대전,6.505,1500.8333333333337,36.35408965503487,127.43427686988466,대전우체국,대전광역시 동구 대전로 757,36.3289462,127.433855,62,0.070037,0.107986,0.102643,0.104923,1.2,101.48,101.48,0.0,0.0,101.48,0.0,0.0,101.48,0.0,0.0,101.48,2.796,1.095,21.643,21.643,21.643,21.643,21.643,49.383,33.951,28.422,28.422,28.422,28.422,0.0,0.0,0.0,28.422,0.0,Normal,Normal,Normal,Normal,45,45,45,45,,,,
2026-06-26,성남동,없음,없음,없음,302.72395576380734,302.72395576380734,302.72395576380734,302.72395576380734,302.72395576380734,1164,동구,5286,0.83,1393,대전,3.002,1678.3132530120483,36.3438359096628,127.43324655677736,대전우체국,대전광역시 동구 대전로 757,36.3289462,127.433855,62,0.054171,0.048497,0.048215,0.04842,0.83,100.84,100.84,0.0,0.0,100.84,0.0,0.0,100.84,0.0,0.0,100.84,1.657,0.911,21.322,21.322,21.322,21.322,21.322,23.457,19.753,21.592,21.592,21.592,21.592,0.0,0.0,0.0,21.592,0.0,Normal,Normal,Normal,Normal,70,70,70,70,,,,
2026-06-26,홍도동,없음,없음,없음,323.90494093232064,323.90494093232064,323.90494093232064,323.90494093232064,323.90494093232064,1109,동구,6209,0.63,1071,대전,3.183,1700.0,36.34812922119385,127.42576115402429,대전우체국,대전광역시 동구 대전로 757,36.3289462,127.433855,62,0.041649,0.056965,0.045937,0.051338,0.63,101.76,101.76,0.0,0.0,101.76,0.0,0.0,101.76,0.0,0.0,101.76,2.253,0.794,21.775,21.775,21.775,21.775,21.775,43.21,4.938,24.378,24.378,24.378,24.378,0.0,0.0,0.0,24.378,0.0,Normal,Normal,Normal,Normal,59,59,59,59,,,,
2026-06-26,삼성동,없음,없음,없음,442.6463544078806,442.6463544078806,442.6463544078806,442.6463544078806,442.6463544078806,2022,동구,6432,1.31,2447,대전,4.443,1867.9389312977096,36.3387751804416,127.42531778053282,대전우체국,대전광역시 동구 대전로 757,36.3289462,127.433855,62,0.095158,0.059011,0.083754,0.071657,1.31,99.63,99.63,0.0,0.0,99.63,0.0,0.0,99.63,0.0,0.0,99.63,1.334,1.145,20.617,20.617,20.617,20.617,20.617,19.753,39.506,22.333,22.333,22.333,22.333,0.0,0.0,0.0,22.333,0.0,Normal,Normal,Normal,Normal,67,67,67,67,,,,
2026-06-26,대청동,없음,없음,없음,64.48692210643694,64.48692210643694,64.48692210643694,64.48692210643694,64.48692210643694,227,동구,1211,63.59,1305,대전,0.663,20.522094668973107,36.36963029740453,127.49217981860151,대전우체국,대전광역시 동구 대전로 757,36.3289462,127.433855,62,0.050749,0.01111,0.009403,0.010701,63.59,97.27,97.27,0.0,0.0,97.27,0.0,0.0,97.27,0.0,0.0,97.27,6.91,7.974,19.208,19.208,19.208,19.208,19.208,81.481,100.0,39.742,39.742,39.742,39.742,0.0,0.0,0.0,39.742,0.0,Normal,Normal,Normal,Normal,12,12,12,12,,,,
2026-06-26,산내동,없음,없음,없음,526.4342472935723,526.4342472935723,526.4342472935723,526.4342472935723,526.4342472935723,2247,동구,8289,50.42,2482,대전,5.251,49.226497421658074,36.24934161075709,127.46264937980769,대전우체국,대전광역시 동구 대전로 757,36.3289462,127.433855,62,0.09652,0.076049,0.093074,0.084702,50.42,100.25,100.25,0.0,0.0,100.25,0.0,0.0,100.25,0.0,0.0,100.25,9.22,7.101,20.968,20.968,20.968,20.968,20.968,92.593,98.765,43.073,43.073,43.073,43.073,0.0,0.0,0.0,43.073,0.0,Normal,Normal,Normal,Normal,2,2,2,2,,,,
2026-06-26,복수동,없음,없음,없음,457.24237582083157,457.24237582083157,457.24237582083157,457.24237582083157,457.24237582083157,1530,서구,8909,1.78,742,대전둔산,4.446,416.85393258426967,36.30203607567264,127.37681588342411,대전둔산우체국,대전광역시 서구 둔산로 111,36.3518707,127.3862544,125,0.029799,0.041009,0.03026,0.035565,1.78,102.84,102.84,0.0,0.0,102.84,0.0,0.0,102.84,0.0,0.0,102.84,5.606,1.334,22.381,22.381,22.381,22.381,22.381,74.074,53.086,35.79,35.79,35.79,35.79,0.0,0.0,0.0,35.79,0.0,Normal,Normal,Normal,Normal,27,27,27,27,,,,
2026-06-26,도마1동,없음,없음,없음,556.970469368956,556.970469368956,556.970469368956,556.970469368956,556.970469368956,2140,서구,9732,1.63,2536,대전둔산,5.525,1555.8282208588955,36.31869308760175,127.38169731223252,대전둔산우체국,대전광역시 서구 둔산로 111,36.3518707,127.3862544,125,0.101847,0.044797,0.042324,0.044201,1.63,100.81,100.81,0.0,0.0,100.81,0.0,0.0,100.81,0.0,0.0,100.81,3.712,1.277,21.3,21.3,21.3,21.3,21.3,60.494,46.914,31.7,31.7,31.7,31.7,0.0,0.0,0.0,31.7,0.0,Normal,Normal,Normal,Normal,35,35,35,35,,,,
2026-06-26,도마2동,없음,없음,없음,431.24713675034536,431.24713675034536,431.24713675034536,431.24713675034536,431.24713675034536,1509,서구,8135,1.77,1948,대전둔산,4.267,1100.5649717514125,36.32051768969095,127.36544105632946,대전둔산우체국,대전광역시 서구 둔산로 111,36.3518707,127.3862544,125,0.078233,0.037446,0.029845,0.034132,1.77,101.07,101.07,0.0,0.0,101.07,0.0,0.0,101.07,0.0,0.0,101.07,3.953,1.33,21.443,21.443,21.443,21.443,21.443,62.963,51.852,32.788,32.788,32.788,32.788,0.0,0.0,0.0,32.788,0.0,Normal,Normal,Normal,Normal,33,33,33,33,,,,
2026-06-26,정림동,없음,없음,없음,382.0632247401786,382.0632247401786,382.0632247401786,382.0632247401786,382.0632247401786,1444,서구,6773,6.04,938,대전둔산,3.744,155.2980132450331,36.2942818883227,127.36594968910964,대전둔산우체국,대전광역시 서구 둔산로 111,36.3518707,127.3862544,125,0.037671,0.031177,0.028559,0.029952,6.04,102.05,102.05,0.0,0.0,102.05,0.0,0.0,102.05,0.0,0.0,102.05,6.657,2.458,21.925,21.925,21.925,21.925,21.925,80.247,79.012,39.298,39.298,39.298,39.298,0.0,0.0,0.0,39.298,0.0,Normal,Normal,Normal,Normal,16,16,16,16,,,,
2026-06-26,변동,없음,없음,없음,442.1736641833098,442.1736641833098,442.1736641833098,442.1736641833098,442.1736641833098,1992,서구,6538,1.48,2306,대전둔산,4.423,1558.108108108108,36.328007494086265,127.38031550817612,대전둔산우체국,대전광역시 서구 둔산로 111,36.3518707,127.3862544,125,0.09261,0.030095,0.039397,0.035387,1.48,99.97,99.97,0.0,0.0,99.97,0.0,0.0,99.97,0.0,0.0,99.97,2.706,1.217,20.807,20.807,20.807,20.807,20.807,48.148,41.975,28.392,28.392,28.392,28.392,0.0,0.0,0.0,28.392,0.0,Normal,Normal,Normal,Normal,46,46,46,46,,,,
2026-06-26,용문동,없음,없음,없음,377.4394775116255,377.4394775116255,377.4394775116255,377.4394775116255,377.4394775116255,1318,서구,7131,1.01,1131,대전둔산,3.702,1119.8019801980197,36.33881252746284,127.3984704509078,대전둔산우체국,대전광역시 서구 둔산로 111,36.3518707,127.3862544,125,0.045422,0.032825,0.026067,0.029618,1.01,101.96,101.96,0.0,0.0,101.96,0.0,0.0,101.96,0.0,0.0,101.96,1.818,1.005,21.892,21.892,21.892,21.892,21.892,29.63,24.691,23.72,23.72,23.72,23.72,0.0,0.0,0.0,23.72,0.0,Normal,Normal,Normal,Normal,63,63,63,63,,,,
2026-06-26,탄방동,없음,없음,없음,1011.8206588637225,1011.8206588637225,1011.8206588637225,1011.8206588637225,1011.8206588637225,4575,서구,14893,1.65,1398,대전둔산,9.909,847.2727272727274,36.34366753339107,127.3897174059272,대전둔산우체국,대전광역시 서구 둔산로 111,36.3518707,127.3862544,125,0.056145,0.068554,0.090483,0.079272,1.65,102.11,102.11,0.0,0.0,102.11,0.0,0.0,102.11,0.0,0.0,102.11,0.963,1.285,21.965,21.965,21.965,21.965,21.965,8.642,48.148,21.919,21.919,21.919,21.919,0.0,0.0,0.0,21.919,0.0,Normal,Normal,Normal,Normal,69,69,69,69,,,,
2026-06-26,둔산1동,없음,없음,없음,493.1316819879202,493.1316819879202,493.1316819879202,493.1316819879202,493.1316819879202,2605,서구,5737,1.07,118,대전둔산,4.825,110.28037383177568,36.35339498070636,127.3899287194474,대전둔산우체국,대전광역시 서구 둔산로 111,36.3518707,127.3862544,125,0.004739,0.026408,0.051521,0.038601,1.07,102.2,102.2,0.0,0.0,102.2,0.0,0.0,102.2,0.0,0.0,102.2,0.37,1.034,22.027,22.027,22.027,22.027,22.027,1.235,28.395,18.505,18.505,18.505,18.505,0.0,0.0,0.0,18.505,0.0,Normal,Normal,Normal,Normal,79,79,79,79,,,,
2026-06-26,둔산2동,없음,없음,없음,1110.0564197197527,1110.0564197197527,1110.0564197197527,1110.0564197197527,1110.0564197197527,5327,서구,15091,2.4,381,대전둔산,10.829,158.75,36.35476231012607,127.37945811482132,대전둔산우체국,대전광역시 서구 둔산로 111,36.3518707,127.3862544,125,0.015301,0.069465,0.105356,0.086635,2.4,102.51,102.51,0.0,0.0,102.51,0.0,0.0,102.51,0.0,0.0,102.51,0.688,1.549,22.184,22.184,22.184,22.184,22.184,2.469,59.259,21.949,21.949,21.949,21.949,0.0,0.0,0.0,21.949,0.0,Normal,Normal,Normal,Normal,68,68,68,68,,,,
2026-06-26,둔산3동,없음,없음,없음,401.9103914257101,401.9103914257101,401.9103914257101,401.9103914257101,401.9103914257101,1332,서구,7883,0.75,333,대전둔산,3.889,444.0,36.35324728323007,127.39991834934412,대전둔산우체국,대전광역시 서구 둔산로 111,36.3518707,127.3862544,125,0.013373,0.036286,0.026344,0.031113,0.75,103.35,103.35,0.0,0.0,103.35,0.0,0.0,103.35,0.0,0.0,103.35,1.233,0.866,22.575,22.575,22.575,22.575,22.575,16.049,13.58,20.37,20.37,20.37,20.37,0.0,0.0,0.0,20.37,0.0,Normal,Normal,Normal,Normal,73,73,73,73,,,,
2026-06-26,괴정동,없음,없음,없음,783.057375778288,783.057375778288,783.057375778288,783.057375778288,783.057375778288,3492,서구,11723,1.25,1935,대전둔산,7.712,1548.0,36.33805614763952,127.37878675887728,대전둔산우체국,대전광역시 서구 둔산로 111,36.3518707,127.3862544,125,0.077711,0.053962,0.069064,0.061699,1.25,101.54,101.54,0.0,0.0,101.54,0.0,0.0,101.54,0.0,0.0,101.54,1.675,1.118,21.673,21.673,21.673,21.673,21.673,24.691,38.272,23.936,23.936,23.936,23.936,0.0,0.0,0.0,23.936,0.0,Normal,Normal,Normal,Normal,62,62,62,62,,,,
2026-06-26,가장동,없음,없음,없음,253.89727036612604,253.89727036612604,253.89727036612604,253.89727036612604,253.89727036612604,892,서구,4775,0.57,793,대전둔산,2.493,1391.2280701754387,36.33163295860545,127.38831253446264,대전둔산우체국,대전광역시 서구 둔산로 111,36.3518707,127.3862544,125,0.031847,0.02198,0.017642,0.019941,0.57,101.84,101.84,0.0,0.0,101.84,0.0,0.0,101.84,0.0,0.0,101.84,2.258,0.755,21.826,21.826,21.826,21.826,21.826,44.444,2.469,24.414,24.414,24.414,24.414,0.0,0.0,0.0,24.414,0.0,Normal,Normal,Normal,Normal,58,58,58,58,,,,
2026-06-26,내동,없음,없음,없음,486.33127318748075,486.33127318748075,486.33127318748075,486.33127318748075,486.33127318748075,1611,서구,9542,0.99,1300,대전둔산,4.755,1313.1313131313132,36.33439858110368,127.37754674587718,대전둔산우체국,대전광역시 서구 둔산로 111,36.3518707,127.3862544,125,0.052209,0.043923,0.031862,0.038044,0.99,102.28,102.28,0.0,0.0,102.28,0.0,0.0,102.28,0.0,0.0,102.28,2.094,0.995,22.067,22.067,22.067,22.067,22.067,39.506,22.222,25.57,25.57,25.57,25.57,0.0,0.0,0.0,25.57,0.0,Normal,Normal,Normal,Normal,52,52,52,52,,,,
2026-06-26,갈마1동,없음,없음,없음,618.2654620700038,618.2654620700038,618.2654620700038,618.2654620700038,618.2654620700038,2099,서구,11924,1.5,1426,대전둔산,6.037,950.6666666666666,36.34862288787222,127.36583843348868,대전둔산우체국,대전광역시 서구 둔산로 111,36.3518707,127.3862544,125,0.057269,0.054887,0.041513,0.048293,1.5,102.41,102.41,0.0,0.0,102.41,0.0,0.0,102.41,0.0,0.0,102.41,1.864,1.225,22.129,22.129,22.129,22.129,22.129,33.333,45.062,26.663,26.663,26.663,26.663,0.0,0.0,0.0,26.663,0.0,Normal,Normal,Normal,Normal,51,51,51,51,,,,
2026-06-26,갈마2동,없음,없음,없음,672.426294468786,672.426294468786,672.426294468786,672.426294468786,672.426294468786,2136,서구,13564,0.73,1077,대전둔산,6.529,1475.342465753425,36.346573975545475,127.37401179364224,대전둔산우체국,대전광역시 서구 둔산로 111,36.3518707,127.3862544,125,0.043253,0.062436,0.042245,0.052231,0.73,102.99,102.99,0.0,0.0,102.99,0.0,0.0,102.99,0.0,0.0,102.99,1.245,0.854,22.439,22.439,22.439,22.439,22.439,17.284,12.346,20.399,20.399,20.399,20.399,0.0,0.0,0.0,20.399,0.0,Normal,Normal,Normal,Normal,72,72,72,72,,,,
2026-06-26,월평1동,없음,없음,없음,497.7853160567876,497.7853160567876,497.7853160567876,497.7853160567876,497.7853160567876,2176,서구,7630,2.8,1272,대전둔산,4.902,454.28571428571433,36.34361442053737,127.35652623378532,대전둔산우체국,대전광역시 서구 둔산로 111,36.3518707,127.3862544,125,0.051084,0.035122,0.043036,0.039215,2.8,101.55,101.55,0.0,0.0,101.55,0.0,0.0,101.55,0.0,0.0,101.55,2.816,1.673,21.68,21.68,21.68,21.68,21.68,50.617,63.58,31.657,31.657,31.657,31.657,0.0,0.0,0.0,31.657,0.0,Normal,Normal,Normal,Normal,37,37,37,37,,,,
2026-06-26,월평2동,없음,없음,없음,423.45317549094335,423.45317549094335,423.45317549094335,423.45317549094335,423.45317549094335,1794,서구,6722,0.55,64,대전둔산,4.11,116.36363636363636,36.36148640008324,127.37685175494548,대전둔산우체국,대전광역시 서구 둔산로 111,36.3518707,127.3862544,125,0.00257,0.030942,0.035481,0.032877,0.55,103.03,103.03,0.0,0.0,103.03,0.0,0.0,103.03,0.0,0.0,103.03,1.361,0.742,22.443,22.443,22.443,22.443,22.443,20.988,1.235,20.031,20.031,20.031,20.031,0.0,0.0,0.0,20.031,0.0,Normal,Normal,Normal,Normal,74,74,74,74,,,,
2026-06-26,월평3동,없음,없음,없음,330.4468939455069,330.4468939455069,330.4468939455069,330.4468939455069,330.4468939455069,817,서구,7609,0.9,16,대전둔산,3.163,17.77777777777778,36.36119431302878,127.36746455321634,대전둔산우체국,대전광역시 서구 둔산로 111,36.3518707,127.3862544,125,0.000643,0.035025,0.016158,0.025308,0.9,104.47,104.47,0.0,0.0,104.47,0.0,0.0,104.47,0.0,0.0,104.47,1.976,0.949,23.013,23.013,23.013,23.013,23.013,34.568,20.988,25.122,25.122,25.122,25.122,0.0,0.0,0.0,25.122,0.0,Normal,Normal,Normal,Normal,55,55,55,55,,,,
2026-06-26,만년동,없음,없음,없음,401.811734573959,401.811734573959,401.811734573959,401.811734573959,401.811734573959,1771,서구,6100,1.71,340,대전둔산,3.92,198.8304093567251,36.368389886465586,127.3828053708733,대전둔산우체국,대전광역시 서구 둔산로 111,36.3518707,127.3862544,125,0.013655,0.028079,0.035026,0.031359,1.71,102.5,102.5,0.0,0.0,102.5,0.0,0.0,102.5,0.0,0.0,102.5,1.863,1.308,22.173,22.173,22.173,22.173,22.173,32.099,50.617,27.003,27.003,27.003,27.003,0.0,0.0,0.0,27.003,0.0,Normal,Normal,Normal,Normal,49,49,49,49,,,,
2026-06-26,가수원동,없음,없음,없음,305.4660276920899,305.4660276920899,305.4660276920899,305.4660276920899,305.4660276920899,1305,서구,4805,4.89,938,대전둔산,3.015,191.82004089979552,36.29000299471265,127.35158403300764,대전둔산우체국,대전광역시 서구 둔산로 111,36.3518707,127.3862544,125,0.037671,0.022118,0.02581,0.024117,4.89,101.32,101.32,0.0,0.0,101.32,0.0,0.0,101.32,0.0,0.0,101.32,7.548,2.211,21.567,21.567,21.567,21.567,21.567,82.716,72.84,38.924,38.924,38.924,38.924,0.0,0.0,0.0,38.924,0.0,Normal,Normal,Normal,Normal,17,17,17,17,,,,
2026-06-26,도안동,없음,없음,없음,818.2302370698937,818.2302370698937,818.2302370698937,818.2302370698937,818.2302370698937,3223,서구,13976,5.23,955,대전둔산,7.969,182.6003824091778,36.31822837871561,127.34785761297572,대전둔산우체국,대전광역시 서구 둔산로 111,36.3518707,127.3862544,125,0.038353,0.064333,0.063744,0.063755,5.23,102.68,102.68,0.0,0.0,102.68,0.0,0.0,102.68,0.0,0.0,102.68,5.082,2.287,22.279,22.279,22.279,22.279,22.279,67.901,75.309,36.706,36.706,36.706,36.706,0.0,0.0,0.0,36.706,0.0,Normal,Normal,Normal,Normal,24,24,24,24,,,,
2026-06-26,관저1동,없음,없음,없음,347.8091940277987,347.8091940277987,347.8091940277987,347.8091940277987,347.8091940277987,1202,서구,6622,1.06,256,대전둔산,3.367,241.50943396226413,36.30749088879059,127.33870922869716,대전둔산우체국,대전광역시 서구 둔산로 111,36.3518707,127.3862544,125,0.010281,0.030482,0.023773,0.026939,1.06,103.3,103.3,0.0,0.0,103.3,0.0,0.0,103.3,0.0,0.0,103.3,6.519,1.03,22.556,22.556,22.556,22.556,22.556,79.012,27.16,34.308,34.308,34.308,34.308,0.0,0.0,0.0,34.308,0.0,Normal,Normal,Normal,Normal,29,29,29,29,,,,
2026-06-26,관저2동,없음,없음,없음,1051.6634174464418,1051.6634174464418,1051.6634174464418,1051.6634174464418,1051.6634174464418,3739,서구,19599,4.62,907,대전둔산,10.197,196.32034632034632,36.29134224245876,127.33262654645571,대전둔산우체국,대전광역시 서구 둔산로 111,36.3518707,127.3862544,125,0.036426,0.090216,0.073949,0.081572,4.62,103.13,103.13,0.0,0.0,103.13,0.0,0.0,103.13,0.0,0.0,103.13,8.269,2.149,22.483,22.483,22.483,22.483,22.483,85.185,71.605,39.936,39.936,39.936,39.936,0.0,0.0,0.0,39.936,0.0,Normal,Normal,Normal,Normal,10,10,10,10,,,,
2026-06-26,기성동,없음,없음,없음,120.8125673435305,120.8125673435305,120.8125673435305,120.8125673435305,120.8125673435305,533,서구,1832,49.16,1790,대전둔산,1.272,36.41171684296176,36.23367009769695,127.32510895577362,대전둔산우체국,대전광역시 서구 둔산로 111,36.3518707,127.3862544,125,0.071888,0.008433,0.010542,0.010175,49.16,94.98,94.98,0.0,0.0,94.98,0.0,0.0,94.98,0.0,0.0,94.98,14.24,7.011,17.492,17.492,17.492,17.492,17.492,100.0,97.531,41.998,41.998,41.998,41.998,0.0,0.0,0.0,41.998,0.0,Normal,Normal,Normal,Normal,6,6,6,6,,,,
2026-06-26,진잠동,없음,없음,없음,776.0294205461579,776.0294205461579,776.0294205461579,776.0294205461579,776.0294205461579,3413,유성구,11811,40.4,2869,대전유성,7.592,71.01485148514851,36.298709622346934,127.29164124676134,대전유성우체국,대전광역시 유성구 온천로 51,36.354967,127.344751,95,0.157533,0.070823,0.087271,0.079919,40.4,102.22,102.22,0.0,0.0,102.22,0.0,0.0,102.22,0.0,0.0,102.22,7.859,6.356,22.034,22.034,22.034,22.034,22.034,83.951,95.062,41.72,41.72,41.72,41.72,0.0,0.0,0.0,41.72,0.0,Normal,Normal,Normal,Normal,7,7,7,7,,,,
2026-06-26,학하동,없음,없음,없음,563.969096447234,563.969096447234,563.969096447234,563.969096447234,563.969096447234,2386,유성구,8966,13.4,1598,대전유성,5.484,119.25373134328358,36.34183696254233,127.29566980327397,대전유성우체국,대전광역시 유성구 온천로 51,36.354967,127.344751,95,0.087744,0.053764,0.061011,0.057725,13.4,102.84,102.84,0.0,0.0,102.84,0.0,0.0,102.84,0.0,0.0,102.84,4.632,3.661,22.381,22.381,22.381,22.381,22.381,65.432,88.889,37.642,37.642,37.642,37.642,0.0,0.0,0.0,37.642,0.0,Normal,Normal,Normal,Normal,22,22,22,22,,,,
2026-06-26,원신흥동,없음,없음,없음,643.3896321222836,643.3896321222836,643.3896321222836,643.3896321222836,643.3896321222836,1902,유성구,13553,2.8,664,대전유성,6.139,237.14285714285717,36.342709122769634,127.34600489222665,대전유성우체국,대전광역시 유성구 온천로 51,36.354967,127.344751,95,0.036459,0.081269,0.048635,0.064622,2.8,104.8,104.8,0.0,0.0,104.8,0.0,0.0,104.8,0.0,0.0,104.8,1.368,1.673,23.104,23.104,23.104,23.104,23.104,22.222,63.58,26.975,26.975,26.975,26.975,0.0,0.0,0.0,26.975,0.0,Normal,Normal,Normal,Normal,50,50,50,50,,,,
2026-06-26,상대동,없음,없음,없음,456.0303928249393,456.0303928249393,456.0303928249393,456.0303928249393,456.0303928249393,1455,유성구,9173,2.5,435,대전유성,4.356,174.0,36.34053279332082,127.32904588758936,대전유성우체국,대전광역시 유성구 온천로 51,36.354967,127.344751,95,0.023885,0.055005,0.037205,0.045851,2.5,104.69,104.69,0.0,0.0,104.69,0.0,0.0,104.69,0.0,0.0,104.69,2.134,1.581,23.086,23.086,23.086,23.086,23.086,41.975,61.728,30.728,30.728,30.728,30.728,0.0,0.0,0.0,30.728,0.0,Normal,Normal,Normal,Normal,40,40,40,40,,,,
2026-06-26,온천1동,없음,없음,없음,1231.119909780526,1231.119909780526,1231.119909780526,1231.119909780526,1231.119909780526,5662,유성구,17734,5.0,2424,대전유성,11.938,484.8,36.35628949086425,127.3336193903544,대전유성우체국,대전광역시 유성구 온천로 51,36.354967,127.344751,95,0.133099,0.10634,0.144779,0.125661,5.0,103.13,103.13,0.0,0.0,103.13,0.0,0.0,103.13,0.0,0.0,103.13,1.008,2.236,22.483,22.483,22.483,22.483,22.483,9.877,74.074,25.121,25.121,25.121,25.121,0.0,0.0,0.0,25.121,0.0,Normal,Normal,Normal,Normal,56,56,56,56,,,,
2026-06-26,온천2동,없음,없음,없음,1242.680978617572,1242.680978617572,1242.680978617572,1242.680978617572,1242.680978617572,4850,유성구,21408,7.0,2499,대전유성,12.0,357.0,36.36963958741781,127.35154276208392,대전유성우체국,대전광역시 유성구 온천로 51,36.354967,127.344751,95,0.137217,0.128371,0.124016,0.126312,7.0,103.56,103.56,0.0,0.0,103.56,0.0,0.0,103.56,0.0,0.0,103.56,1.741,2.646,22.64,22.64,22.64,22.64,22.64,25.926,81.481,29.181,29.181,29.181,29.181,0.0,0.0,0.0,29.181,0.0,Normal,Normal,Normal,Normal,43,43,43,43,,,,
2026-06-26,노은1동,없음,없음,없음,677.7998434728207,677.7998434728207,677.7998434728207,677.7998434728207,677.7998434728207,3349,유성구,8824,11.4,1167,대전유성,6.577,102.36842105263158,36.36686362901758,127.29123476961392,대전유성우체국,대전광역시 유성구 온천로 51,36.354967,127.344751,95,0.064079,0.052912,0.085635,0.069233,11.4,103.06,103.06,0.0,0.0,103.06,0.0,0.0,103.06,0.0,0.0,103.06,4.971,3.376,22.45,22.45,22.45,22.45,22.45,66.667,87.654,37.814,37.814,37.814,37.814,0.0,0.0,0.0,37.814,0.0,Normal,Normal,Normal,Normal,20,20,20,20,,,,
2026-06-26,노은2동,없음,없음,없음,455.1757599729162,455.1757599729162,455.1757599729162,455.1757599729162,455.1757599729162,1358,유성구,9538,10.4,1040,대전유성,4.377,100.0,36.40052956555536,127.31302876843688,대전유성우체국,대전광역시 유성구 온천로 51,36.354967,127.344751,95,0.057105,0.057194,0.034724,0.04607,10.4,103.99,103.99,0.0,0.0,103.99,0.0,0.0,103.99,0.0,0.0,103.99,5.808,3.225,22.816,22.816,22.816,22.816,22.816,75.309,86.42,39.675,39.675,39.675,39.675,0.0,0.0,0.0,39.675,0.0,Normal,Normal,Normal,Normal,14,14,14,14,,,,
2026-06-26,노은3동,없음,없음,없음,724.9730081009375,724.9730081009375,724.9730081009375,724.9730081009375,724.9730081009375,2407,유성구,14202,9.0,638,대전유성,6.927,70.88888888888889,36.38611443769143,127.29799680363348,대전유성우체국,대전광역시 유성구 온천로 51,36.354967,127.344751,95,0.035032,0.085161,0.061548,0.072921,9.0,104.66,104.66,0.0,0.0,104.66,0.0,0.0,104.66,0.0,0.0,104.66,5.433,3.0,23.078,23.078,23.078,23.078,23.078,70.37,83.951,38.624,38.624,38.624,38.624,0.0,0.0,0.0,38.624,0.0,Normal,Normal,Normal,Normal,19,19,19,19,,,,
2026-06-26,신성동,없음,없음,없음,732.1942578483263,732.1942578483263,732.1942578483263,732.1942578483263,732.1942578483263,2937,유성구,12292,31.0,1436,대전유성,7.073,46.32258064516129,36.403489115696104,127.3538295503692,대전유성우체국,대전광역시 유성구 온천로 51,36.354967,127.344751,95,0.078849,0.073708,0.0751,0.074453,31.0,103.52,103.52,0.0,0.0,103.52,0.0,0.0,103.52,0.0,0.0,103.52,5.456,5.568,22.618,22.618,22.618,22.618,22.618,71.605,93.827,39.536,39.536,39.536,39.536,0.0,0.0,0.0,39.536,0.0,Normal,Normal,Normal,Normal,15,15,15,15,,,,
2026-06-26,전민동,없음,없음,없음,669.3117361052148,669.3117361052148,669.3117361052148,669.3117361052148,669.3117361052148,2618,유성구,11507,9.01,970,대전유성,6.442,107.6581576026637,36.39354358872492,127.39578592619606,대전유성우체국,대전광역시 유성구 온천로 51,36.354967,127.344751,95,0.053262,0.069,0.066943,0.067809,9.01,103.9,103.9,0.0,0.0,103.9,0.0,0.0,103.9,0.0,0.0,103.9,6.267,3.002,22.79,22.79,22.79,22.79,22.79,76.543,85.185,39.78,39.78,39.78,39.78,0.0,0.0,0.0,39.78,0.0,Normal,Normal,Normal,Normal,11,11,11,11,,,,
2026-06-26,구즉동,없음,없음,없음,711.3029701851691,711.3029701851691,711.3029701851691,711.3029701851691,711.3029701851691,2078,유성구,15084,27.5,1325,대전유성,6.819,48.18181818181818,36.4610487793129,127.37859881853969,대전유성우체국,대전광역시 유성구 온천로 51,36.354967,127.344751,95,0.072754,0.09045,0.053135,0.071784,27.5,104.31,104.31,0.0,0.0,104.31,0.0,0.0,104.31,0.0,0.0,104.31,12.178,5.244,22.954,22.954,22.954,22.954,22.954,98.765,92.593,45.08,45.08,45.08,45.08,0.0,0.0,0.0,45.08,0.0,Normal,Normal,Normal,Normal,1,1,1,1,,,,
