date,시구,행정동,담당 우체국명,event_type,allocation_event_type,plan_ids,집배원수,세대수,사업체수,면적 (㎢),행정동_위도,행정동_경도,담당 우체국 위도,담당 우체국 경도,office_dong_distance_km,no_event_allocated_volume,allocated_volume_low,allocated_volume_base,allocated_volume_high,event_added_volume_base,no_event_volume_per_courier,volume_per_courier_low,volume_per_courier_base,volume_per_courier_high,event_added_volume_per_courier_base,no_event_load_score,load_score_base,distance_score,area_score,no_event_relative_lt_risk_index,relative_lt_risk_index_low,relative_lt_risk_index_base,relative_lt_risk_index_high,event_risk_delta_low,event_risk_delta_base,event_risk_delta_high,relative_risk_level_low,relative_risk_level_base,relative_risk_level_high,daily_priority_rank_low,daily_priority_rank_base,daily_priority_rank_high,event_uplift_rank_low,event_uplift_rank_base,event_uplift_rank_high
2026-01-02,동구,홍도동,대전우체국,없음,없음,없음,3.183,6209,1109,0.63,36.34812922119385,127.42576115402429,36.3289462,127.433855,2.253,642.3708943390887,642.3708943390887,642.3708943390887,642.3708943390887,0.0,201.81,201.81,201.81,201.81,0.0,57.829,57.829,43.21,4.938,49.616,49.616,49.616,49.616,0.0,0.0,0.0,Normal,Normal,Normal,60,60,60,,,
2026-01-02,동구,자양동,대전우체국,없음,없음,없음,3.352,6951,1063,1.15,36.33836164172759,127.45014644283584,36.3289462,127.433855,1.796,675.7054152569294,675.7054152569294,675.7054152569294,675.7054152569294,0.0,201.58,201.58,201.58,201.58,0.0,57.752,57.752,28.395,30.864,49.192,49.192,49.192,49.192,0.0,0.0,0.0,Normal,Normal,Normal,61,61,61,,,
2026-01-02,서구,괴정동,대전둔산우체국,없음,없음,없음,7.712,11723,3492,1.25,36.33805614763952,127.37878675887728,36.3518707,127.3862544,1.675,1552.9657107102373,1552.9657107102373,1552.9657107102373,1552.9657107102373,0.0,201.37,201.37,201.37,201.37,0.0,57.675,57.675,24.691,38.272,49.138,49.138,49.138,49.138,0.0,0.0,0.0,Normal,Normal,Normal,62,62,62,,,
2026-01-02,서구,용문동,대전둔산우체국,없음,없음,없음,3.702,7131,1318,1.01,36.33881252746284,127.3984704509078,36.3518707,127.3862544,1.818,748.5410195662377,748.5410195662377,748.5410195662377,748.5410195662377,0.0,202.2,202.2,202.2,202.2,0.0,57.964,57.964,29.63,24.691,48.97,48.97,48.97,48.97,0.0,0.0,0.0,Normal,Normal,Normal,63,63,63,,,
2026-01-02,중구,중촌동,서대전우체국,없음,없음,없음,3.604,6595,1422,1.19,36.342107015119666,127.40877163337778,36.3344823,127.3979405,1.288,741.6776781456997,741.6776781456997,741.6776781456997,741.6776781456997,0.0,205.79,205.79,205.79,205.79,0.0,59.004,59.004,18.519,32.099,48.216,48.216,48.216,48.216,0.0,0.0,0.0,Normal,Normal,Normal,64,64,64,,,
2026-01-02,중구,유천2동,서대전우체국,없음,없음,없음,3.685,6540,1490,0.7,36.31788541478319,127.39971713333622,36.3344823,127.3979405,1.852,754.919806760925,754.919806760925,754.919806760925,754.919806760925,0.0,204.86,204.86,204.86,204.86,0.0,58.738,58.738,30.864,8.025,48.092,48.092,48.092,48.092,0.0,0.0,0.0,Normal,Normal,Normal,65,65,65,,,
2026-01-02,동구,가양1동,대전우체국,없음,없음,없음,3.738,6891,1366,1.03,36.34322301192842,127.44313464778686,36.3289462,127.433855,1.792,745.8164505784589,745.8164505784589,745.8164505784589,745.8164505784589,0.0,199.52,199.52,199.52,199.52,0.0,57.043,57.043,27.16,25.926,47.955,47.955,47.955,47.955,0.0,0.0,0.0,Normal,Normal,Normal,66,66,66,,,
2026-01-02,동구,삼성동,대전우체국,없음,없음,없음,4.443,6432,2022,1.31,36.3387751804416,127.42531778053282,36.3289462,127.433855,1.334,877.8598243622981,877.8598243622981,877.8598243622981,877.8598243622981,0.0,197.58,197.58,197.58,197.58,0.0,56.335,56.335,19.753,39.506,47.336,47.336,47.336,47.336,0.0,0.0,0.0,Normal,Normal,Normal,67,67,67,,,
2026-01-02,서구,둔산2동,대전둔산우체국,없음,없음,없음,10.829,15091,5327,2.4,36.35476231012607,127.37945811482132,36.3518707,127.3862544,0.688,2201.472855121462,2201.472855121462,2201.472855121462,2201.472855121462,0.0,203.29,203.29,203.29,203.29,0.0,58.321,58.321,2.469,59.259,47.244,47.244,47.244,47.244,0.0,0.0,0.0,Normal,Normal,Normal,68,68,68,,,
2026-01-02,서구,탄방동,대전둔산우체국,없음,없음,없음,9.909,14893,4575,1.65,36.34366753339107,127.3897174059272,36.3518707,127.3862544,0.963,2006.6509009532658,2006.6509009532658,2006.6509009532658,2006.6509009532658,0.0,202.51,202.51,202.51,202.51,0.0,58.051,58.051,8.642,48.148,47.179,47.179,47.179,47.179,0.0,0.0,0.0,Normal,Normal,Normal,69,69,69,,,
2026-01-02,동구,성남동,대전우체국,없음,없음,없음,3.002,5286,1164,0.83,36.3438359096628,127.43324655677736,36.3289462,127.433855,1.657,600.3645935197263,600.3645935197263,600.3645935197263,600.3645935197263,0.0,199.99,199.99,199.99,199.99,0.0,57.186,57.186,23.457,19.753,46.697,46.697,46.697,46.697,0.0,0.0,0.0,Normal,Normal,Normal,70,70,70,,,
2026-01-02,중구,태평2동,서대전우체국,없음,없음,없음,4.378,9515,1329,1.0,36.32515544957157,127.39164424851808,36.3344823,127.3979405,1.181,894.2731959716496,894.2731959716496,894.2731959716496,894.2731959716496,0.0,204.27,204.27,204.27,204.27,0.0,58.599,58.599,14.815,23.457,46.328,46.328,46.328,46.328,0.0,0.0,0.0,Normal,Normal,Normal,71,71,71,,,
2026-01-02,서구,둔산3동,대전둔산우체국,없음,없음,없음,3.889,7883,1332,0.75,36.35324728323007,127.39991834934412,36.3518707,127.3862544,1.233,797.0719336394808,797.0719336394808,797.0719336394808,797.0719336394808,0.0,204.96,204.96,204.96,204.96,0.0,58.771,58.771,16.049,13.58,45.707,45.707,45.707,45.707,0.0,0.0,0.0,Normal,Normal,Normal,72,72,72,,,
2026-01-02,서구,갈마2동,대전둔산우체국,없음,없음,없음,6.529,13564,2136,0.73,36.346573975545475,127.37401179364224,36.3518707,127.3862544,1.245,1333.5612569284272,1333.5612569284272,1333.5612569284272,1333.5612569284272,0.0,204.25,204.25,204.25,204.25,0.0,58.588,58.588,17.284,12.346,45.703,45.703,45.703,45.703,0.0,0.0,0.0,Normal,Normal,Normal,73,73,73,,,
2026-01-02,서구,월평2동,대전둔산우체국,없음,없음,없음,4.11,6722,1794,0.55,36.36148640008324,127.37685175494548,36.3518707,127.3862544,1.361,839.7957569522881,839.7957569522881,839.7957569522881,839.7957569522881,0.0,204.33,204.33,204.33,204.33,0.0,58.606,58.606,20.988,1.235,45.345,45.345,45.345,45.345,0.0,0.0,0.0,Normal,Normal,Normal,74,74,74,,,
2026-01-02,중구,오류동,서대전우체국,없음,없음,없음,3.616,4982,1866,0.66,36.32638271246514,127.40464638679131,36.3344823,127.3979405,1.083,752.8995355403807,752.8995355403807,752.8995355403807,752.8995355403807,0.0,208.21,208.21,208.21,208.21,0.0,59.665,59.665,13.58,6.173,45.099,45.099,45.099,45.099,0.0,0.0,0.0,Normal,Normal,Normal,75,75,75,,,
2026-01-02,중구,목동,서대전우체국,없음,없음,없음,2.88,5877,980,0.71,36.333244416031064,127.4099022855791,36.3344823,127.3979405,1.08,591.066541270669,591.066541270669,591.066541270669,591.066541270669,0.0,205.23,205.23,205.23,205.23,0.0,58.847,58.847,12.346,10.494,44.712,44.712,44.712,44.712,0.0,0.0,0.0,Normal,Normal,Normal,76,76,76,,,
2026-01-02,동구,신인동,대전우체국,없음,없음,없음,3.209,6926,976,0.82,36.32259117871861,127.44114624924396,36.3289462,127.433855,0.962,653.0405739038652,653.0405739038652,653.0405739038652,653.0405739038652,0.0,203.5,203.5,203.5,203.5,0.0,58.38,58.38,7.407,18.519,44.199,44.199,44.199,44.199,0.0,0.0,0.0,Normal,Normal,Normal,77,77,77,,,
2026-01-02,동구,대동,대전우체국,없음,없음,없음,3.32,6110,1229,0.78,36.32882179453726,127.44516970753368,36.3289462,127.433855,1.014,665.6228728356201,665.6228728356201,665.6228728356201,665.6228728356201,0.0,200.49,200.49,200.49,200.49,0.0,57.365,57.365,11.111,16.667,44.044,44.044,44.044,44.044,0.0,0.0,0.0,Normal,Normal,Normal,78,78,78,,,
2026-01-02,서구,둔산1동,대전둔산우체국,없음,없음,없음,4.825,5737,2605,1.07,36.35339498070636,127.3899287194474,36.3518707,127.3862544,0.37,977.9827336802148,977.9827336802148,977.9827336802148,977.9827336802148,0.0,202.69,202.69,202.69,202.69,0.0,58.135,58.135,1.235,28.395,43.781,43.781,43.781,43.781,0.0,0.0,0.0,Normal,Normal,Normal,79,79,79,,,
2026-01-02,중구,용두동,서대전우체국,없음,없음,없음,2.835,5165,1109,0.78,36.33036204222849,127.40586289692028,36.3344823,127.3979405,0.845,579.7238072962122,579.7238072962122,579.7238072962122,579.7238072962122,0.0,204.49,204.49,204.49,204.49,0.0,58.65,58.65,4.938,16.667,43.709,43.709,43.709,43.709,0.0,0.0,0.0,Normal,Normal,Normal,80,80,80,,,
2026-01-02,중구,태평1동,서대전우체국,없음,없음,없음,2.837,5211,1108,0.7,36.3280713968016,127.3983950421332,36.3344823,127.3979405,0.714,582.2408474726893,582.2408474726893,582.2408474726893,582.2408474726893,0.0,205.23,205.23,205.23,205.23,0.0,58.847,58.847,3.704,8.025,42.736,42.736,42.736,42.736,0.0,0.0,0.0,Normal,Normal,Normal,81,81,81,,,
2026-01-02,동구,중앙동,대전우체국,없음,없음,없음,4.886,2746,3182,1.24,36.33113888314285,127.43416166313315,36.3289462,127.433855,0.245,938.8704244073018,938.8704244073018,938.8704244073018,938.8704244073018,0.0,192.16,192.16,192.16,192.16,0.0,54.477,54.477,0.0,37.037,41.838,41.838,41.838,41.838,0.0,0.0,0.0,Normal,Normal,Normal,82,82,82,,,
2026-01-05,유성구,구즉동,대전유성우체국,없음,없음,없음,6.819,15084,2078,27.5,36.4610487793129,127.37859881853969,36.354967,127.344751,12.178,2269.531296402273,2269.531296402273,2269.531296402273,2269.531296402273,0.0,332.82,332.82,332.82,332.82,0.0,91.228,91.228,98.765,92.593,92.872,92.872,92.872,92.872,0.0,0.0,0.0,High,High,High,1,1,1,,,
2026-01-05,동구,산내동,대전우체국,없음,없음,없음,5.251,8289,2247,50.42,36.24934161075709,127.46264937980769,36.3289462,127.433855,9.22,1679.67666354565,1679.67666354565,1679.67666354565,1679.67666354565,0.0,319.88,319.88,319.88,319.88,0.0,88.818,88.818,92.593,98.765,90.568,90.568,90.568,90.568,0.0,0.0,0.0,High,High,High,2,2,2,,,
2026-01-05,중구,산성동,서대전우체국,없음,없음,없음,8.333,12636,3935,41.6,36.26048562238599,127.40973644048536,36.3344823,127.3979405,8.296,2760.002164690277,2760.002164690277,2760.002164690277,2760.002164690277,0.0,331.21,331.21,331.21,331.21,0.0,90.881,90.881,86.42,96.296,90.53,90.53,90.53,90.53,0.0,0.0,0.0,High,High,High,3,3,3,,,
2026-01-05,서구,기성동,대전둔산우체국,없음,없음,없음,1.272,1832,533,49.16,36.23367009769695,127.32510895577362,36.3518707,127.3862544,14.24,385.4727367628903,385.4727367628903,385.4727367628903,385.4727367628903,0.0,303.04,303.04,303.04,303.04,0.0,86.766,86.766,100.0,97.531,90.489,90.489,90.489,90.489,0.0,0.0,0.0,High,High,High,4,4,4,,,
2026-01-05,유성구,관평동,대전유성우체국,없음,없음,없음,9.276,12675,4693,7.2,36.42262206583791,127.3987605326769,36.354967,127.344751,8.942,3060.438050522513,3060.438050522513,3060.438050522513,3060.438050522513,0.0,329.93,329.93,329.93,329.93,0.0,90.651,90.651,91.358,82.716,89.999,89.999,89.999,89.999,0.0,0.0,0.0,High,High,High,5,5,5,,,
2026-01-05,대덕구,오정동,대전대덕우체국,없음,없음,없음,7.615,7509,4629,3.06,36.352134022277255,127.4158434789732,36.4474738,127.4003943,10.691,2536.6563867855025,2536.6563867855025,2536.6563867855025,2536.6563867855025,0.0,333.11,333.11,333.11,333.11,0.0,91.297,91.297,97.531,65.432,89.957,89.957,89.957,89.957,0.0,0.0,0.0,High,High,High,6,6,6,,,
2026-01-05,유성구,진잠동,대전유성우체국,없음,없음,없음,7.592,11811,3413,40.4,36.298709622346934,127.29164124676134,36.354967,127.344751,7.859,2476.0518803962514,2476.0518803962514,2476.0518803962514,2476.0518803962514,0.0,326.14,326.14,326.14,326.14,0.0,89.818,89.818,83.951,95.062,89.169,89.169,89.169,89.169,0.0,0.0,0.0,High,High,High,7,7,7,,,
2026-01-05,대덕구,대화동,대전대덕우체국,없음,없음,없음,4.622,3374,3203,3.18,36.369581615188885,127.4072683699094,36.4474738,127.4003943,8.683,1579.340860537892,1579.340860537892,1579.340860537892,1579.340860537892,0.0,341.7,341.7,341.7,341.7,0.0,92.367,92.367,87.654,66.667,88.854,88.854,88.854,88.854,0.0,0.0,0.0,High,High,High,8,8,8,,,
2026-01-05,대덕구,비래동,대전대덕우체국,없음,없음,없음,4.064,6952,1558,3.35,36.36472076902099,127.45496959210804,36.4474738,127.4003943,10.418,1280.9356730749525,1280.9356730749525,1280.9356730749525,1280.9356730749525,0.0,315.19,315.19,315.19,315.19,0.0,88.292,88.292,96.296,67.901,87.854,87.854,87.854,87.854,0.0,0.0,0.0,High,High,High,9,9,9,,,
2026-01-05,동구,대청동,대전우체국,없음,없음,없음,0.663,1211,227,63.59,36.36963029740453,127.49217981860151,36.3289462,127.433855,6.91,205.75632896782997,205.75632896782997,205.75632896782997,205.75632896782997,0.0,310.34,310.34,310.34,310.34,0.0,87.795,87.795,81.481,100.0,87.753,87.753,87.753,87.753,0.0,0.0,0.0,High,High,High,10,10,10,,,
2026-01-05,서구,관저2동,대전둔산우체국,없음,없음,없음,10.197,19599,3739,4.62,36.29134224245876,127.33262654645571,36.3518707,127.3862544,8.269,3355.5083265780986,3355.5083265780986,3355.5083265780986,3355.5083265780986,0.0,329.07,329.07,329.07,329.07,0.0,90.464,90.464,85.185,71.605,87.522,87.522,87.522,87.522,0.0,0.0,0.0,High,High,High,11,11,11,,,
2026-01-05,유성구,전민동,대전유성우체국,없음,없음,없음,6.442,11507,2618,9.01,36.39354358872492,127.39578592619606,36.354967,127.344751,6.267,2135.551228957593,2135.551228957593,2135.551228957593,2135.551228957593,0.0,331.5,331.5,331.5,331.5,0.0,90.946,90.946,76.543,85.185,87.489,87.489,87.489,87.489,0.0,0.0,0.0,High,High,High,12,12,12,,,
2026-01-05,유성구,노은2동,대전유성우체국,없음,없음,없음,4.377,9538,1358,10.4,36.40052956555536,127.31302876843688,36.354967,127.344751,5.808,1452.314521269746,1452.314521269746,1452.314521269746,1452.314521269746,0.0,331.81,331.81,331.81,331.81,0.0,90.994,90.994,75.309,86.42,87.4,87.4,87.4,87.4,0.0,0.0,0.0,High,High,High,13,13,13,,,
2026-01-05,유성구,신성동,대전유성우체국,없음,없음,없음,7.073,12292,2937,31.0,36.403489115696104,127.3538295503692,36.354967,127.344751,5.456,2336.18844976877,2336.18844976877,2336.18844976877,2336.18844976877,0.0,330.3,330.3,330.3,330.3,0.0,90.72,90.72,71.605,93.827,87.208,87.208,87.208,87.208,0.0,0.0,0.0,High,High,High,14,14,14,,,
2026-01-05,대덕구,회덕동,대전대덕우체국,없음,없음,없음,4.141,5469,2075,16.83,36.3968631240258,127.43366288251433,36.4474738,127.4003943,6.366,1340.1114428359485,1340.1114428359485,1340.1114428359485,1340.1114428359485,0.0,323.62,323.62,323.62,323.62,0.0,89.369,89.369,77.778,90.123,87.126,87.126,87.126,87.126,0.0,0.0,0.0,High,High,High,15,15,15,,,
2026-01-05,서구,정림동,대전둔산우체국,없음,없음,없음,3.744,6773,1444,6.04,36.2942818883227,127.36594968910964,36.3518707,127.3862544,6.657,1219.03672850752,1219.03672850752,1219.03672850752,1219.03672850752,0.0,325.6,325.6,325.6,325.6,0.0,89.712,89.712,80.247,79.012,86.749,86.749,86.749,86.749,0.0,0.0,0.0,High,High,High,16,16,16,,,
2026-01-05,대덕구,송촌동,대전대덕우체국,없음,없음,없음,6.146,10464,2390,1.94,36.36328114121035,127.44313999946206,36.4474738,127.4003943,10.113,1945.6224712873513,1945.6224712873513,1945.6224712873513,1945.6224712873513,0.0,316.57,316.57,316.57,316.57,0.0,88.471,88.471,95.062,55.556,86.498,86.498,86.498,86.498,0.0,0.0,0.0,High,High,High,17,17,17,,,
2026-01-05,유성구,노은3동,대전유성우체국,없음,없음,없음,6.927,14202,2407,9.0,36.38611443769143,127.29799680363348,36.354967,127.344751,5.433,2313.14784261853,2313.14784261853,2313.14784261853,2313.14784261853,0.0,333.93,333.93,333.93,333.93,0.0,91.469,91.469,70.37,83.951,86.497,86.497,86.497,86.497,0.0,0.0,0.0,High,High,High,18,18,18,,,
2026-01-05,서구,가수원동,대전둔산우체국,없음,없음,없음,3.015,4805,1305,4.89,36.29000299471265,127.35158403300764,36.3518707,127.3862544,7.548,974.6405384113721,974.6405384113721,974.6405384113721,974.6405384113721,0.0,323.26,323.26,323.26,323.26,0.0,89.343,89.343,82.716,72.84,86.367,86.367,86.367,86.367,0.0,0.0,0.0,High,High,High,19,19,19,,,
2026-01-05,유성구,노은1동,대전유성우체국,없음,없음,없음,6.577,8824,3349,11.4,36.36686362901758,127.29123476961392,36.354967,127.344751,4.971,2162.6339575914826,2162.6339575914826,2162.6339575914826,2162.6339575914826,0.0,328.82,328.82,328.82,328.82,0.0,90.421,90.421,66.667,87.654,85.394,85.394,85.394,85.394,0.0,0.0,0.0,High,High,High,20,20,20,,,
2026-01-05,대덕구,중리동,대전대덕우체국,없음,없음,없음,6.899,10432,3045,1.5,36.36162377549439,127.42768109862216,36.4474738,127.4003943,9.854,2198.891133906707,2198.891133906707,2198.891133906707,2198.891133906707,0.0,318.73,318.73,318.73,318.73,0.0,88.664,88.664,93.827,45.062,85.336,85.336,85.336,85.336,0.0,0.0,0.0,High,High,High,21,21,21,,,
2026-01-05,대덕구,신탄진동,대전대덕우체국,없음,없음,없음,4.016,7008,1469,22.99,36.440181349056104,127.46225983056888,36.4474738,127.4003943,5.593,1251.5086168041548,1251.5086168041548,1251.5086168041548,1251.5086168041548,0.0,311.63,311.63,311.63,311.63,0.0,87.919,87.919,72.84,91.358,85.247,85.247,85.247,85.247,0.0,0.0,0.0,High,High,High,22,22,22,,,
2026-01-05,유성구,학하동,대전유성우체국,없음,없음,없음,5.484,8966,2386,13.4,36.34183696254233,127.29566980327397,36.354967,127.344751,4.632,1799.4378882707451,1799.4378882707451,1799.4378882707451,1799.4378882707451,0.0,328.13,328.13,328.13,328.13,0.0,90.289,90.289,65.432,88.889,85.178,85.178,85.178,85.178,0.0,0.0,0.0,High,High,High,23,23,23,,,
2026-01-05,대덕구,법2동,대전대덕우체국,없음,없음,없음,3.268,6753,910,1.92,36.3742416417714,127.4367092870571,36.4474738,127.4003943,8.768,1008.1056475271222,1008.1056475271222,1008.1056475271222,1008.1056475271222,0.0,308.48,308.48,308.48,308.48,0.0,87.594,87.594,88.889,54.321,84.526,84.526,84.526,84.526,0.0,0.0,0.0,High,High,High,24,24,24,,,
2026-01-05,서구,도안동,대전둔산우체국,없음,없음,없음,7.969,13976,3223,5.23,36.31822837871561,127.34785761297572,36.3518707,127.3862544,5.082,2610.7006557407653,2610.7006557407653,2610.7006557407653,2610.7006557407653,0.0,327.61,327.61,327.61,327.61,0.0,90.187,90.187,67.901,75.309,84.242,84.242,84.242,84.242,0.0,0.0,0.0,High,High,High,25,25,25,,,
2026-01-05,중구,석교동,서대전우체국,없음,없음,없음,4.046,7609,1480,4.32,36.30178687806585,127.44127878535711,36.3344823,127.3979405,5.319,1313.8352552213946,1313.8352552213946,1313.8352552213946,1313.8352552213946,0.0,324.72,324.72,324.72,324.72,0.0,89.548,89.548,69.136,70.37,83.548,83.548,83.548,83.548,0.0,0.0,0.0,High,High,High,26,26,26,,,
2026-01-05,서구,복수동,대전둔산우체국,없음,없음,없음,4.446,8909,1530,1.78,36.30203607567264,127.37681588342411,36.3518707,127.3862544,5.606,1458.9084053684783,1458.9084053684783,1458.9084053684783,1458.9084053684783,0.0,328.14,328.14,328.14,328.14,0.0,90.289,90.289,74.074,53.086,83.326,83.326,83.326,83.326,0.0,0.0,0.0,High,High,High,27,27,27,,,
2026-01-05,동구,판암1동,대전우체국,없음,없음,없음,2.758,5981,835,5.36,36.31738327042319,127.46931161511564,36.3289462,127.433855,3.427,904.2217079045605,904.2217079045605,904.2217079045605,904.2217079045605,0.0,327.85,327.85,327.85,327.85,0.0,90.231,90.231,59.259,76.543,82.668,82.668,82.668,82.668,0.0,0.0,0.0,High,High,High,28,28,28,,,
2026-01-05,서구,관저1동,대전둔산우체국,없음,없음,없음,3.367,6622,1202,1.06,36.30749088879059,127.33870922869716,36.3518707,127.3862544,6.519,1109.743504679939,1109.743504679939,1109.743504679939,1109.743504679939,0.0,329.59,329.59,329.59,329.59,0.0,90.57,90.57,79.012,27.16,81.917,81.917,81.917,81.917,0.0,0.0,0.0,High,High,High,29,29,29,,,
2026-01-05,대덕구,덕암동,대전대덕우체국,없음,없음,없음,4.812,6654,2321,6.24,36.43111934375323,127.428254440318,36.4474738,127.4003943,3.085,1550.7940336211361,1550.7940336211361,1550.7940336211361,1550.7940336211361,0.0,322.28,322.28,322.28,322.28,0.0,89.205,89.205,55.556,80.247,81.579,81.579,81.579,81.579,0.0,0.0,0.0,High,High,High,30,30,30,,,
2026-01-05,중구,대사동,서대전우체국,없음,없음,없음,2.106,3259,969,2.02,36.31054276066311,127.42202225281456,36.3344823,127.3979405,3.426,693.8817355096243,693.8817355096243,693.8817355096243,693.8817355096243,0.0,329.48,329.48,329.48,329.48,0.0,90.559,90.559,58.025,56.79,80.675,80.675,80.675,80.675,0.0,0.0,0.0,High,High,High,31,31,31,,,
2026-01-05,중구,문화1동,서대전우체국,없음,없음,없음,4.123,8407,1398,2.17,36.309175199402056,127.41259599792038,36.3344823,127.3979405,3.105,1358.781631766533,1358.781631766533,1358.781631766533,1358.781631766533,0.0,329.56,329.56,329.56,329.56,0.0,90.57,90.57,56.79,58.025,80.559,80.559,80.559,80.559,0.0,0.0,0.0,High,High,High,32,32,32,,,
2026-01-05,서구,도마2동,대전둔산우체국,없음,없음,없음,4.267,8135,1509,1.77,36.32051768969095,127.36544105632946,36.3518707,127.3862544,3.953,1375.9662399328843,1375.9662399328843,1375.9662399328843,1375.9662399328843,0.0,322.47,322.47,322.47,322.47,0.0,89.227,89.227,62.963,51.852,80.237,80.237,80.237,80.237,0.0,0.0,0.0,High,High,High,33,33,33,,,
2026-01-05,대덕구,법1동,대전대덕우체국,없음,없음,없음,2.587,5857,562,0.71,36.37128414285752,127.42585558094534,36.4474738,127.4003943,8.773,785.4021287813623,785.4021287813623,785.4021287813623,785.4021287813623,0.0,303.6,303.6,303.6,303.6,0.0,86.864,86.864,90.123,10.494,79.879,79.879,79.879,79.879,0.0,0.0,0.0,High,High,High,34,34,34,,,
2026-01-05,중구,부사동,서대전우체국,없음,없음,없음,2.507,3421,1274,1.14,36.311544139658,127.43267478703264,36.3344823,127.3979405,4.024,828.8942480742712,828.8942480742712,828.8942480742712,828.8942480742712,0.0,330.63,330.63,330.63,330.63,0.0,90.782,90.782,64.198,29.63,79.35,79.35,79.35,79.35,0.0,0.0,0.0,High,High,High,35,35,35,,,
2026-01-05,동구,효동,대전우체국,없음,없음,없음,5.221,8968,2107,2.41,36.31036013413472,127.4565776733535,36.3289462,127.433855,2.901,1690.4342098554098,1690.4342098554098,1690.4342098554098,1690.4342098554098,0.0,323.78,323.78,323.78,323.78,0.0,89.395,89.395,53.086,60.494,79.243,79.243,79.243,79.243,0.0,0.0,0.0,High,High,High,36,36,36,,,
2026-01-05,서구,도마1동,대전둔산우체국,없음,없음,없음,5.525,9732,2140,1.63,36.31869308760175,127.38169731223252,36.3518707,127.3862544,3.712,1777.1075960439805,1777.1075960439805,1777.1075960439805,1777.1075960439805,0.0,321.65,321.65,321.65,321.65,0.0,89.077,89.077,60.494,46.914,79.144,79.144,79.144,79.144,0.0,0.0,0.0,High,High,High,37,37,37,,,
2026-01-05,서구,월평1동,대전둔산우체국,없음,없음,없음,4.902,7630,2176,2.8,36.34361442053737,127.35652623378532,36.3518707,127.3862544,2.816,1588.2674486601377,1588.2674486601377,1588.2674486601377,1588.2674486601377,0.0,324.0,324.0,324.0,324.0,0.0,89.409,89.409,50.617,63.58,79.068,79.068,79.068,79.068,0.0,0.0,0.0,High,High,High,38,38,38,,,
2026-01-05,동구,용운동,대전우체국,없음,없음,없음,5.244,10330,1805,3.47,36.3334543818643,127.46197998935912,36.3289462,127.433855,2.569,1703.724970828281,1703.724970828281,1703.724970828281,1703.724970828281,0.0,324.89,324.89,324.89,324.89,0.0,89.581,89.581,45.679,69.136,78.756,78.756,78.756,78.756,0.0,0.0,0.0,Medium,Medium,Medium,39,39,39,,,
2026-01-05,유성구,상대동,대전유성우체국,없음,없음,없음,4.356,9173,1455,2.5,36.34053279332082,127.32904588758936,36.354967,127.344751,2.134,1455.0413705673036,1455.0413705673036,1455.0413705673036,1455.0413705673036,0.0,334.03,334.03,334.03,334.03,0.0,91.48,91.48,41.975,61.728,78.604,78.604,78.604,78.604,0.0,0.0,0.0,Medium,Medium,Medium,40,40,40,,,
